text,label,language
"Mediocre
No es del todo bueno...no cubre la totalidad de la pantalla. Así no estoy del todo conforme.",neutral,es
"Broken on opening, car barely runs except in reverse
The remote was broken coming out of the packaging, and the car inches forward very slowly and barely turns. It goes backwards completely fine, but that is unacceptable.",negative,en
buổi nào cũng đều dài quá mức cần thiết gây mệt mỏi .,negative,vi
"The best part of this hotel is the location - near Downtown Crossing and an easy walk to Fanieul Hall and the North End. This is a 3-star hotel at best. The bed literally sagged in the middle, even with the extra ""topper"" they used to camouflage the poor mattress. The pool / fitness room is accessed via the 6th floor. However, once on the 6th floor, you have to walk down 3 flights of stairs to reach these facilities. The walls are incredibly thin - as in you can hear your next door neighbor cough, talk, etc. There are too many other great hotels in Boston - even at a discounted Priceline rate - to waste the night at this one.",negative,en
".
Muy buenos, cumplen con las respectivas.",positive,es
"Nettes Teil
Gefällt mir ganz gut",neutral,de
Harold photographed our wedding last year in Charleston. We couldn't have had a better experience! He was able to capture great candid shots along with posed family portraits. I would highly recommend him for your wedding or portraits.,positive,en
"Great, friendly, enthusiastic service. Perfect place for the adventurous type. Some of the more quirky flavors include kidney bean, sweet potato, bell pepper, and salt-and-vinegar potato chip.\n\nIf you are not so adventurous, you can stick with the sweet cream. You may also ask about the flavors in back. When I arrived, they had pumpkin spice, pistachio, and green tea on reserve. So, if the flavors up front aren't making you salivate, ask what else is hiding away elsewhere.\n\nGood coffee! Their signature chocolate hazelnut latte was just right.\n\nI like my gelato a little more dense. The gelato here is super light and airy. One good thing though: it wasn't loaded with guar, xanthum, and a ton of other emulsifiers. Just dairy, sugar and flavoring.\n\nI may only be giving this place 3 stars today, but I may change my tune in mid-August when it's 115 degrees outside.",negative,en
"下单后用再填写资料吗
下单之后需要在易满客网站上填写资料吗？我收到了短信，不知道是不是真的，第一次在亚马逊上买东西。",negative,zh
"I think there is no use of playlists that we make coz the other songs which i don't have in my Playlist plays next.... There are lots and lots ads... OMG.... 😳Few days after downloading the app it was working well but later on it became worst.... Idk y the song stops in between and suddenly starts playing other songs which aren't there in my Playlist tooo, i want Spotify to improve in terms of that songs getting stopped in the middle. Please do look upon these matters. A very frustrating app😪",negative,en
Anayasanın ikinci maddesinde de cumhuriyetin nitelikleri belirtilmiştir.,neutral,en
"Tecnomen's solution can be used for prepaid and post-paid billing, for charging and rating of voice and video calls, data traffic and any kind of content services in both mobile and fixed networks.",neutral,en
i feel more relaxed setting up my equipment,positive,en
垃圾物流，没有一次准时的，回回正值配送高峰延误1-2天，没有不是高峰的时候，要不你别约定时间啊。,negative,zh
Amazing service! Next day delivery as well. Great communication throughout! Outstanding will definitely order again !,positive,en
子供は、最初、少しキツく感じたようですが、慣れてきると大丈夫なようでした。,neutral,ja
"Mal
Viene desprecintada y se supone que es nueva",negative,es
"你这个中文书名的翻译也不令人发汗了,不是所有Father都是爸爸。 (卓越你删除了可笑的书名翻译也不跟我说一声)",positive,zh
App is very good but the ads representation is very bad. Its okay that if I using the free version I have to watch but there is some limitations of ads representation they show 3 ads continuesly. This Thing I don't like.,negative,en
"Tornillo suelto
Uno de los tornillos se me soltó en plena condición de moto y casi se me cae el móvil tiene que tener más seguridad",positive,es
第一次在京东买水果 物流速度快 包装很好 果子大小均匀 味道纯,positive,zh
"Bien!! Pero solo 40 céntimos más barato que en tienda
En la tienda de mi barrio estaba 40 céntimos más caro; por eso no le doy 5 estrellas!! Pero bien en general, llegó antes de lo esperado",positive,es
A lot choice dishes and very reasonable price. Recommend place to dine in or take away,positive,en
ดีที่สุดในบรรดาแอพประเภทเดียวกัน,positive,en
"Its a good app in general, for chatting and calls but recently there has been many people that have been blackmailing me and others threaten to ban our numbers if we didn't pay them money. Got banned 3 times and kept reporting the issue but never got assisted by support although I kept contacting them over and over.",negative,en
"Label
Help, I am unable to print the return label. It shows on the screen, but, does not print.",neutral,en
"COMPLETO
Muy completo en cuanto a prestaciones, pero tiene ciertos defectos en el software, pues se bloquea de vez en cuando y tengo que apagar el motor y quitar la llave para que se reinicie.",neutral,es
"I have frequented Rokerij for sometime, but this was my first time dining at Richardson's. DEFINITELY make a reservation (which we did) or you will be waiting a LONG time for a table. \nThe atmosphere is lovely, though a bit cramped. I think it would be nice to sit outside near the fire in the cooler months. \nThe food was good - not outstanding, but good. The seafood was fresh. Don't plan on dessert unless you like flan, since that is the only dessert on the menu. The wine and cocktails were pretty good as well. \nWhat was awful was the service. Our waitress acted like serving our table was an inconvenience. And it wasn't just her - at one point, before we paid our bill and while we were still talking, someone came over to our table, took our wine glasses and our placemats. We all stopped talking and looked at him. It was obvious they wanted us to leave so they could turn the table. I'll stick with Rokerij from now on!",negative,en
